StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q11,Q35,Q17_1,Q19_1,Q21_1,Q12,Q10,Q5,Q36,Q38,Q55,Q57,Q39,Q39
2017-02-07 17:03,2017-02-07 17:06,IP Address,173.242.184.17,100,223,TRUE,2017-02-07 17:03,NLAVR9430X,,,,,43.647995,-79.41770172,anonymous,EN,9309,Questions about Dilma's Socks,5,5,6,Yes,Hydroponics,Anti-sweat technology,42,Male,"$90,000 to less than $100,000",College or other non-university certificate or diploma,No,Yes
2017-02-07 18:56,2017-02-07 18:59,IP Address,173.242.184.17,100,181,TRUE,2017-02-07 18:56,VJDWZ1769Y,,,,,43.647995,-79.41770172,anonymous,EN,951,Customer Complaint,5,5,5,Yes,Organic,Anti-sweat technology,1,Male,"$100,000 to less than $150,000","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,Yes
2017-02-05 2:06,2017-02-05 2:09,IP Address,173.242.184.17,100,214,TRUE,2017-02-05 2:06,EELFJ1935N,,,,,43.647995,-79.41770172,anonymous,EN,33246,Customer Complaint,6,5,5,Yes,Hydroponics,Sock bands that always stay up,55,Male,"$75,000 to less than $90,000","None, or grade 1-8",No,No
2017-02-08 18:53,2017-02-08 18:56,IP Address,173.242.184.17,100,199,TRUE,2017-02-08 18:53,TGXOO6331X,,,,,43.647995,-79.41770172,anonymous,EN,852578,Other,5,4,5,Yes,Conventional Farming,Anti-sweat technology,55,Female,"$100,000 to less than $150,000","University certificate, diploma, or degree",No,No
2017-02-06 23:35,2017-02-06 23:37,IP Address,173.242.184.17,100,155,TRUE,2017-02-06 23:35,ZZEQM2339B,,,,,43.647995,-79.41770172,anonymous,EN,31163,Other,5,5,5,Yes,Conventional Farming,Anti-sweat technology,26,Male,"$90,000 to less than $100,000",College or other non-university certificate or diploma,Yes,Yes
2017-02-05 15:28,2017-02-05 15:31,IP Address,173.242.184.17,100,179,TRUE,2017-02-05 15:28,UMEJT2055U,,,,,43.647995,-79.41770172,anonymous,EN,3110,Customer Complaint,4,4,4,No,Moonlight Harvest,Anti-sweat technology,59,Female,"$150,000 or more","None, or grade 1-8",No,No
2017-02-04 4:11,2017-02-04 4:15,IP Address,173.242.184.17,100,245,TRUE,2017-02-04 4:11,MJPCD2809G,,,,,43.647995,-79.41770172,anonymous,EN,77933,Other,6,6,5,No,Moonlight Harvest,Sock bands that always stay up,26,Female,"$75,000 to less than $90,000","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,Yes
2017-02-04 18:32,2017-02-04 18:35,IP Address,173.242.184.17,100,190,TRUE,2017-02-04 18:32,PXJGC5443T,,,,,43.647995,-79.41770172,anonymous,EN,957875,"Socks didn't fit, calling to exchange",3,2,2,No,Organic,Anti-sweat technology,56,Male,"$40,000 to less than $75,000",College or other non-university certificate or diploma,No,No
2017-02-04 17:40,2017-02-04 17:42,IP Address,173.242.184.17,100,158,TRUE,2017-02-04 17:40,FAPJQ6520R,,,,,43.647995,-79.41770172,anonymous,EN,1512,Questions about Dilma's Socks,6,5,6,Yes,Conventional Farming,Anti-sweat technology,55,Female,"$100,000 to less than $150,000",Registered Apprenticeship or other trades certificate or diploma,No,Yes
2017-02-04 2:05,2017-02-04 2:08,IP Address,173.242.184.17,100,209,TRUE,2017-02-04 2:05,PPHIO7609N,,,,,43.647995,-79.41770172,anonymous,EN,9232,Customer Complaint,3,4,4,Yes,Hydroponics,Anti-sweat technology,18,Female,"$40,000 to less than $75,000",Registered Apprenticeship or other trades certificate or diploma,Yes,Yes
2017-02-04 0:49,2017-02-04 0:52,IP Address,173.242.184.17,100,155,TRUE,2017-02-04 0:49,JLHEU2770V,,,,,43.647995,-79.41770172,anonymous,EN,225,Other,4,5,4,No,Organic,Anti-sweat technology,79,Male,"$150,000 or more","None, or grade 1-8",No,Yes
2017-02-04 0:25,2017-02-04 0:28,IP Address,173.242.184.17,100,153,TRUE,2017-02-04 0:25,QZVZH1097Z,,,,,43.647995,-79.41770172,anonymous,EN,7323,Questions about Dilma's Socks,5,5,6,Yes,Moonlight Harvest,Anti-sweat technology,32,Male,"$20,000 to less than $30,000",Secondary (high) school graduate,No,No
2017-02-06 7:04,2017-02-06 7:08,IP Address,173.242.184.17,100,204,TRUE,2017-02-06 7:04,GZPRL4390N,,,,,43.647995,-79.41770172,anonymous,EN,991,"Socks didn't fit, calling to exchange",3,2,2,No,Conventional Farming,Anti-sweat technology,48,Female,"$30,000 to less than $40,000","University certificate, diploma, or degree",No,No
2017-02-05 15:41,2017-02-05 15:44,IP Address,173.242.184.17,100,169,TRUE,2017-02-05 15:41,AKRKZ8379E,,,,,43.647995,-79.41770172,anonymous,EN,179670,Customer Complaint,4,4,4,Yes,Hydroponics,Sock bands that always stay up,55,Female,"$100,000 to less than $150,000","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,No
2017-02-08 0:14,2017-02-08 0:18,IP Address,173.242.184.17,100,254,TRUE,2017-02-08 0:14,VQEDM4147X,,,,,43.647995,-79.41770172,anonymous,EN,603853,Customer Complaint,1,1,2,No,Organic,Socks that change colour so you never wear mismatched socks again,52,Male,"$150,000 or more",Secondary (high) school graduate,No,Yes
2017-02-05 15:19,2017-02-05 15:24,IP Address,173.242.184.17,100,273,TRUE,2017-02-05 15:19,LCMTW7665Q,,,,,43.647995,-79.41770172,anonymous,EN,662116,Questions about Dilma's Socks,5,4,5,Yes,Hydroponics,Anti-sweat technology,47,Male,"$30,000 to less than $40,000",College or other non-university certificate or diploma,No,No
2017-02-04 18:21,2017-02-04 18:24,IP Address,173.242.184.17,100,168,TRUE,2017-02-04 18:21,GADRY5547G,,,,,43.647995,-79.41770172,anonymous,EN,330,Customer Complaint,4,5,4,No,Moonlight Harvest,Anti-sweat technology,51,Female,"$75,000 to less than $90,000","University certificate, diploma, or degree",No,No
2017-02-06 0:20,2017-02-06 0:22,IP Address,173.242.184.17,100,148,TRUE,2017-02-06 0:20,TAVWH8208K,,,,,43.647995,-79.41770172,anonymous,EN,671,"Socks didn't fit, calling to exchange",3,2,3,No,Organic,Anti-sweat technology,60,Male,"$100,000 to less than $150,000",College or other non-university certificate or diploma,No,Yes
2017-02-04 14:07,2017-02-04 14:10,IP Address,173.242.184.17,100,195,TRUE,2017-02-04 14:07,CXVCX1181F,,,,,43.647995,-79.41770172,anonymous,EN,9772,Customer Complaint,3,3,3,Yes,Hydroponics,Unsure,45,Male,"$75,000 to less than $90,000",Registered Apprenticeship or other trades certificate or diploma,No,Yes
2017-02-07 14:01,2017-02-07 14:04,IP Address,173.242.184.17,100,198,TRUE,2017-02-07 14:01,MIUPZ6355Q,,,,,43.647995,-79.41770172,anonymous,EN,960207,Other,6,7,6,Yes,Organic,Anti-sweat technology,62,Male,"$40,000 to less than $75,000","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,Yes
2017-02-03 14:14,2017-02-03 14:17,IP Address,173.242.184.17,100,146,TRUE,2017-02-03 14:14,MQXOE3534Q,,,,,43.647995,-79.41770172,anonymous,EN,26376,Calling for a refund,5,5,6,Yes,Hydroponics,Anti-sweat technology,45,Male,"$10,000 to less than $20,000",College or other non-university certificate or diploma,No,Yes
2017-02-04 9:05,2017-02-04 9:07,IP Address,173.242.184.17,100,165,TRUE,2017-02-04 9:05,OZRGD9066D,,,,,43.647995,-79.41770172,anonymous,EN,16809,Customer Complaint,4,3,3,Yes,Moonlight Harvest,Socks that change colour so you never wear mismatched socks again,29,Male,"$90,000 to less than $100,000",College or other non-university certificate or diploma,No,Yes
2017-02-08 12:38,2017-02-08 12:42,IP Address,173.242.184.17,100,234,TRUE,2017-02-08 12:38,FMSOP4153J,,,,,43.647995,-79.41770172,anonymous,EN,575207,Questions about Dilma's Socks,2,3,3,No,Hydroponics,Socks that never get holes,49,Male,"$75,000 to less than $90,000","University certificate, diploma, or degree",No,Yes
2017-02-04 18:10,2017-02-04 18:13,IP Address,173.242.184.17,100,190,TRUE,2017-02-04 18:10,FLNAE3334X,,,,,43.647995,-79.41770172,anonymous,EN,277832,Other,5,4,4,Yes,Organic,Anti-sweat technology,36,Female,"$150,000 or more","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,No
2017-02-05 19:33,2017-02-05 19:37,IP Address,173.242.184.17,100,211,TRUE,2017-02-05 19:33,ZVNFR5786Z,,,,,43.647995,-79.41770172,anonymous,EN,29144,"Socks didn't fit, calling to exchange",4,4,4,Yes,Moonlight Harvest,Anti-sweat technology,54,Male,"Less than $10,000","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,Yes
2017-02-09 18:19,2017-02-09 18:23,IP Address,173.242.184.17,100,236,TRUE,2017-02-09 18:19,YNSVH7990Q,,,,,43.647995,-79.41770172,anonymous,EN,1909,Customer Complaint,4,4,3,No,Hydroponics,Socks that never get holes,48,Female,"$40,000 to less than $75,000","University certificate, diploma, or degree",No,Yes
2017-02-03 20:22,2017-02-03 20:24,IP Address,173.242.184.17,100,153,TRUE,2017-02-03 20:22,QGAVP1939X,,,,,43.647995,-79.41770172,anonymous,EN,76404,"Socks didn't fit, calling to exchange",3,3,3,Yes,Organic,Anti-sweat technology,18,Female,"$75,000 to less than $90,000","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,Yes
2017-02-07 15:33,2017-02-07 15:37,IP Address,173.242.184.17,100,234,TRUE,2017-02-07 15:33,WVZTS9384V,,,,,43.647995,-79.41770172,anonymous,EN,2179,Questions about Dilma's Socks,6,5,6,Yes,Organic,Anti-sweat technology,59,Male,"$90,000 to less than $100,000","University certificate, diploma, or degree",No,No
2017-02-06 16:26,2017-02-06 16:30,IP Address,173.242.184.17,100,195,TRUE,2017-02-06 16:26,YYDBM9979C,,,,,43.647995,-79.41770172,anonymous,EN,7729,Other,4,5,3,Yes,Hydroponics,Anti-sweat technology,53,Female,"$40,000 to less than $75,000",Secondary (high) school incomplete,No,No
2017-02-07 0:40,2017-02-07 0:43,IP Address,173.242.184.17,100,189,TRUE,2017-02-07 0:40,EWTNV8712Z,,,,,43.647995,-79.41770172,anonymous,EN,56362,Customer Complaint,4,3,4,Yes,Organic,Anti-sweat technology,36,Female,"$75,000 to less than $90,000","University certificate, diploma, or degree",No,Yes
2017-02-04 22:29,2017-02-04 22:32,IP Address,173.242.184.17,100,212,TRUE,2017-02-04 22:29,FHUHG3439K,,,,,43.647995,-79.41770172,anonymous,EN,3313,Customer Complaint,4,4,4,Yes,Hydroponics,Socks that never get holes,41,Male,"$90,000 to less than $100,000","University certificate, diploma, or degree",No,Yes
2017-02-07 8:49,2017-02-07 8:52,IP Address,173.242.184.17,100,174,TRUE,2017-02-07 8:49,NWOSU8594L,,,,,43.647995,-79.41770172,anonymous,EN,2590,Questions about Dilma's Socks,6,5,6,Yes,Organic,Socks that never get holes,66,Female,"$150,000 or more",Registered Apprenticeship or other trades certificate or diploma,No,No
2017-02-07 12:26,2017-02-07 12:30,IP Address,173.242.184.17,100,199,TRUE,2017-02-07 12:26,AMYBA8657P,,,,,43.647995,-79.41770172,anonymous,EN,744416,Other,6,5,5,Yes,Moonlight Harvest,Anti-sweat technology,50,Male,"$75,000 to less than $90,000","None, or grade 1-8",No,No
2017-02-06 10:07,2017-02-06 10:10,IP Address,173.242.184.17,100,184,TRUE,2017-02-06 10:07,DRITJ2566Q,,,,,43.647995,-79.41770172,anonymous,EN,88684,Other,4,4,4,Yes,Organic,Anti-sweat technology,66,Female,"$150,000 or more","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,Yes
2017-02-03 8:29,2017-02-03 8:32,IP Address,173.242.184.17,100,182,TRUE,2017-02-03 8:29,DSRIZ9273V,,,,,43.647995,-79.41770172,anonymous,EN,382816,"Socks didn't fit, calling to exchange",5,6,5,Yes,Moonlight Harvest,Anti-sweat technology,53,Male,"$20,000 to less than $30,000","University certificate, diploma, or degree",No,No
2017-02-05 16:32,2017-02-05 16:35,IP Address,173.242.184.17,100,171,TRUE,2017-02-05 16:32,LAITH4987I,,,,,43.647995,-79.41770172,anonymous,EN,259231,Other,3,2,3,Yes,Moonlight Harvest,Socks that never get holes,34,Female,"$75,000 to less than $90,000","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,Yes
2017-02-08 0:21,2017-02-08 0:24,IP Address,173.242.184.17,100,191,TRUE,2017-02-08 0:21,LNEKD5514M,,,,,43.647995,-79.41770172,anonymous,EN,4064,Questions about Dilma's Socks,6,5,5,Yes,Organic,Unsure,72,Male,"$40,000 to less than $75,000","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,Yes
2017-02-09 15:01,2017-02-09 15:04,IP Address,173.242.184.17,100,190,TRUE,2017-02-09 15:01,BBSAJ3153L,,,,,43.647995,-79.41770172,anonymous,EN,70077,"Socks didn't fit, calling to exchange",5,6,6,No,Conventional Farming,Anti-sweat technology,66,Female,"$75,000 to less than $90,000","None, or grade 1-8",No,No
2017-02-08 23:30,2017-02-08 23:32,IP Address,173.242.184.17,100,134,TRUE,2017-02-08 23:30,IGKEP4845W,,,,,43.647995,-79.41770172,anonymous,EN,427120,Other,4,4,5,Yes,Organic,Anti-sweat technology,37,Female,"$75,000 to less than $90,000",College or other non-university certificate or diploma,No,No
2017-02-04 0:19,2017-02-04 0:21,IP Address,173.242.184.17,100,127,TRUE,2017-02-04 0:19,HJBST8125Y,,,,,43.647995,-79.41770172,anonymous,EN,417,Customer Complaint,2,3,4,No,Hydroponics,Unsure,45,Female,"$75,000 to less than $90,000",Registered Apprenticeship or other trades certificate or diploma,No,No
2017-02-03 15:25,2017-02-03 15:28,IP Address,173.242.184.17,100,176,TRUE,2017-02-03 15:25,VDQFF4433V,,,,,43.647995,-79.41770172,anonymous,EN,6678,Customer Complaint,2,3,3,No,Organic,Anti-sweat technology,34,Male,"$75,000 to less than $90,000",Secondary (high) school incomplete,Yes,No
2017-02-08 19:42,2017-02-08 19:44,IP Address,173.242.184.17,100,138,TRUE,2017-02-08 19:42,HJZNX7388K,,,,,43.647995,-79.41770172,anonymous,EN,236,Other,3,3,2,No,Organic,Anti-sweat technology,49,Male,"$100,000 to less than $150,000","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,Yes
2017-02-07 17:17,2017-02-07 17:21,IP Address,173.242.184.17,100,237,TRUE,2017-02-07 17:17,YKLSU7829V,,,,,43.647995,-79.41770172,anonymous,EN,9924,Questions about Dilma's Socks,6,4,5,Yes,Organic,Anti-sweat technology,59,Female,"$90,000 to less than $100,000",College or other non-university certificate or diploma,No,Yes
2017-02-09 19:05,2017-02-09 19:08,IP Address,173.242.184.17,100,176,TRUE,2017-02-09 19:05,CQTHS6094L,,,,,43.647995,-79.41770172,anonymous,EN,122111,Other,5,5,5,Yes,Organic,Anti-sweat technology,62,Male,"$75,000 to less than $90,000",Registered Apprenticeship or other trades certificate or diploma,No,No
2017-02-07 7:25,2017-02-07 7:30,IP Address,173.242.184.17,100,257,TRUE,2017-02-07 7:25,ECTDX5730B,,,,,43.647995,-79.41770172,anonymous,EN,64416,Other,4,4,3,Yes,Organic,Socks that never get holes,65,Female,"$30,000 to less than $40,000","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,Yes
2017-02-04 23:18,2017-02-04 23:22,IP Address,173.242.184.17,100,218,TRUE,2017-02-04 23:18,CLJLX9516F,,,,,43.647995,-79.41770172,anonymous,EN,375109,Other,5,4,4,Yes,Organic,Unsure,52,Female,"$10,000 to less than $20,000","University certificate, diploma, or degree",No,Yes
2017-02-08 14:24,2017-02-08 14:28,IP Address,173.242.184.17,100,238,TRUE,2017-02-08 14:24,MCOMI3400K,,,,,43.647995,-79.41770172,anonymous,EN,902907,Other,3,2,3,Yes,Organic,Unsure,32,Male,"$40,000 to less than $75,000",College or other non-university certificate or diploma,No,Yes
2017-02-05 22:04,2017-02-05 22:08,IP Address,173.242.184.17,100,225,TRUE,2017-02-05 22:04,RQPGL6231M,,,,,43.647995,-79.41770172,anonymous,EN,202137,Other,2,2,2,No,Moonlight Harvest,Anti-sweat technology,41,Female,"$40,000 to less than $75,000","University certificate, diploma, or degree",No,No
2017-02-06 20:03,2017-02-06 20:08,IP Address,173.242.184.17,100,274,TRUE,2017-02-06 20:03,AYMAO7008R,,,,,43.647995,-79.41770172,anonymous,EN,57586,Customer Complaint,3,3,4,Yes,Moonlight Harvest,Anti-sweat technology,56,Male,"$30,000 to less than $40,000",Registered Apprenticeship or other trades certificate or diploma,No,Yes
2017-02-09 14:05,2017-02-09 14:08,IP Address,173.242.184.17,100,174,TRUE,2017-02-09 14:05,NKVIK3456U,,,,,43.647995,-79.41770172,anonymous,EN,2111,Questions about Dilma's Socks,5,6,5,Yes,Organic,Socks that change colour so you never wear mismatched socks again,44,Male,"$90,000 to less than $100,000",Registered Apprenticeship or other trades certificate or diploma,No,No
2017-02-07 18:15,2017-02-07 18:19,IP Address,173.242.184.17,100,206,TRUE,2017-02-07 18:15,OLDQP4097Y,,,,,43.647995,-79.41770172,anonymous,EN,46611,Other,5,6,5,Yes,Organic,Sock bands that always stay up,34,Female,"$30,000 to less than $40,000","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,No
2017-02-05 23:13,2017-02-05 23:17,IP Address,173.242.184.17,100,226,TRUE,2017-02-05 23:13,CBDIB7088A,,,,,43.647995,-79.41770172,anonymous,EN,5142,Questions about Dilma's Socks,6,5,6,Yes,Organic,Sock bands that always stay up,34,Female,"$40,000 to less than $75,000",College or other non-university certificate or diploma,No,Yes
2017-02-08 19:12,2017-02-08 19:16,IP Address,173.242.184.17,100,238,TRUE,2017-02-08 19:12,SKZNM0091S,,,,,43.647995,-79.41770172,anonymous,EN,30840,Customer Complaint,4,4,4,Yes,Organic,Sock bands that always stay up,20,Male,"$30,000 to less than $40,000","None, or grade 1-8",No,No
2017-02-05 14:24,2017-02-05 14:28,IP Address,173.242.184.17,100,232,TRUE,2017-02-05 14:24,YBGHR5989R,,,,,43.647995,-79.41770172,anonymous,EN,34464,"Socks didn't fit, calling to exchange",4,3,4,Yes,Moonlight Harvest,Anti-sweat technology,44,Male,"$20,000 to less than $30,000",Secondary (high) school graduate,No,Yes
2017-02-08 17:52,2017-02-08 17:57,IP Address,173.242.184.17,100,254,TRUE,2017-02-08 17:52,ZROTP3331E,,,,,43.647995,-79.41770172,anonymous,EN,780805,Other,3,2,3,No,Organic,Anti-sweat technology,66,Male,"$150,000 or more","None, or grade 1-8",No,No
2017-02-08 3:14,2017-02-08 3:18,IP Address,173.242.184.17,100,213,TRUE,2017-02-08 3:14,CTCTC7884G,,,,,43.647995,-79.41770172,anonymous,EN,5624,Questions about Dilma's Socks,5,5,5,Yes,Conventional Farming,Socks that change colour so you never wear mismatched socks again,44,Female,"$90,000 to less than $100,000",Registered Apprenticeship or other trades certificate or diploma,No,No
2017-02-06 15:29,2017-02-06 15:34,IP Address,173.242.184.17,100,252,TRUE,2017-02-06 15:29,KOZEP9699T,,,,,43.647995,-79.41770172,anonymous,EN,83839,Other,5,6,6,Yes,Organic,Anti-sweat technology,55,Male,"$150,000 or more",Secondary (high) school incomplete,No,Yes
2017-02-04 5:27,2017-02-04 5:30,IP Address,173.242.184.17,100,204,TRUE,2017-02-04 5:27,EFMAP8989G,,,,,43.647995,-79.41770172,anonymous,EN,4058,Customer Complaint,3,4,3,Yes,Organic,Socks that never get holes,42,Female,"$90,000 to less than $100,000",Registered Apprenticeship or other trades certificate or diploma,No,No
2017-02-08 23:15,2017-02-08 23:18,IP Address,173.242.184.17,100,184,TRUE,2017-02-08 23:15,CSNBG1783K,,,,,43.647995,-79.41770172,anonymous,EN,303,"Socks didn't fit, calling to exchange",2,2,3,Yes,Organic,Socks that never get holes,74,Female,"$40,000 to less than $75,000",Secondary (high) school incomplete,No,Yes
2017-02-06 13:12,2017-02-06 13:16,IP Address,173.242.184.17,100,230,TRUE,2017-02-06 13:12,DKWZC3258Y,,,,,43.647995,-79.41770172,anonymous,EN,5849,Questions about Dilma's Socks,5,5,5,Yes,Organic,Socks that change colour so you never wear mismatched socks again,42,Male,"$10,000 to less than $20,000","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,Yes
2017-02-07 13:35,2017-02-07 13:38,IP Address,173.242.184.17,100,160,TRUE,2017-02-07 13:35,CGXNW1798D,,,,,43.647995,-79.41770172,anonymous,EN,520,Other,5,4,4,No,Hydroponics,Anti-sweat technology,62,Female,"$10,000 to less than $20,000","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,No
2017-02-06 16:56,2017-02-06 17:00,IP Address,173.242.184.17,100,193,TRUE,2017-02-06 16:56,XSHML0388O,,,,,43.647995,-79.41770172,anonymous,EN,977,Other,2,2,2,No,Organic,Socks that never get holes,53,Female,"$40,000 to less than $75,000","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,No
2017-02-09 20:01,2017-02-09 20:05,IP Address,173.242.184.17,100,196,TRUE,2017-02-09 20:01,OZFZL0207W,,,,,43.647995,-79.41770172,anonymous,EN,864,Other,3,3,3,No,Organic,Anti-sweat technology,57,Female,"$100,000 to less than $150,000",Secondary (high) school incomplete,No,No
2017-02-09 22:23,2017-02-09 22:27,IP Address,173.242.184.17,100,227,TRUE,2017-02-09 22:23,SYVBB8858X,,,,,43.647995,-79.41770172,anonymous,EN,28633,Customer Complaint,4,3,4,Yes,Organic,Anti-sweat technology,57,Female,"$100,000 to less than $150,000","University certificate, diploma, or degree",No,No
2017-02-09 7:08,2017-02-09 7:11,IP Address,173.242.184.17,100,215,TRUE,2017-02-09 7:08,ZXRUI3215J,,,,,43.647995,-79.41770172,anonymous,EN,571667,Customer Complaint,6,5,5,Yes,Hydroponics,Anti-sweat technology,70,Male,"$75,000 to less than $90,000",Registered Apprenticeship or other trades certificate or diploma,No,No
